CHROM	startWindow	endWindow	statistic	value	scaled_value	q10	outlier
I	13345002	13355001	theta_Watterson	33.5805785697621	0.837589524922739	106.043791321001	not
I	13346002	13356001	theta_Watterson	32.6411739778925	0.779459088892828	106.043791321001	not
I	13347002	13357001	theta_Watterson	30.2891611770465	0.633916336766192	106.043791321001	not
I	13348002	13358001	theta_Watterson	28.4065966622696	0.517423084502417	106.043791321001	not
I	13349002	13359001	theta_Watterson	26.6782097965513	0.410470358273338	106.043791321001	not
I	13350002	13360001	theta_Watterson	25.8962571069509	0.362083059345231	106.043791321001	not
I	13351002	13361001	theta_Watterson	23.5427897228222	0.216450297481367	106.043791321001	not
I	13352002	13362001	theta_Watterson	23.5551460556743	0.217214908409012	106.043791321001	not
I	13353002	13363001	theta_Watterson	24.0320960701298	0.246728615862357	106.043791321001	not
I	13354002	13364001	theta_Watterson	25.2920252593807	0.324693141234966	106.043791321001	not
I	13355002	13365001	theta_Watterson	22.4703789495572	0.150089427636142	106.043791321001	not
I	13356002	13366001	theta_Watterson	20.9036847792044	0.0531422591462908	106.043791321001	not
I	13357002	13367001	theta_Watterson	21.0612174372832	0.0628903934244535	106.043791321001	not
I	13358002	13368001	theta_Watterson	24.3558913354589	0.266765094415799	106.043791321001	not
I	13359002	13369001	theta_Watterson	25.1399306802788	0.315281515746333	106.043791321001	not
I	13360002	13370001	theta_Watterson	24.5102974810236	0.27631975983372	106.043791321001	not
I	13361002	13371001	theta_Watterson	27.9614650861669	0.48987830472012	106.043791321001	not
I	13362002	13372001	theta_Watterson	29.2039767498441	0.566765032129079	106.043791321001	not
I	13363002	13373001	theta_Watterson	32.6487979006993	0.779930857884435	106.043791321001	not
I	13364002	13374001	theta_Watterson	33.1119955282281	0.808593566465287	106.043791321001	not
I	13365002	13375001	theta_Watterson	35.9318726718152	0.983087803906953	106.043791321001	not
I	13366002	13376001	theta_Watterson	36.5566832681777	1.02175113674246	106.043791321001	not
I	13367002	13377001	theta_Watterson	39.2307291091875	1.18722132077946	106.043791321001	not
I	13368002	13378001	theta_Watterson	39.3950610221615	1.19739019352873	106.043791321001	not
I	13369002	13379001	theta_Watterson	41.7692576598264	1.34430568336419	106.043791321001	not
I	13370002	13380001	theta_Watterson	41.5022323955309	1.32778213730231	106.043791321001	not
I	13371002	13381001	theta_Watterson	38.0756859297479	1.11574715061326	106.043791321001	not
I	13372002	13382001	theta_Watterson	37.7966723171136	1.09848176453671	106.043791321001	not
I	13373002	13383001	theta_Watterson	34.8535355126039	0.916360208795404	106.043791321001	not
I	13374002	13384001	theta_Watterson	39.8276159222096	1.22415672752728	106.043791321001	not
I	13375002	13385001	theta_Watterson	41.1284156918835	1.30465032789201	106.043791321001	not
I	13376002	13386001	theta_Watterson	42.3827622995688	1.38226940264261	106.043791321001	not
I	13377002	13387001	theta_Watterson	40.1775002529835	1.24580759966901	106.043791321001	not
I	13378002	13388001	theta_Watterson	40.6395873032158	1.2744015856323	106.043791321001	not
I	13379002	13389001	theta_Watterson	39.6774267396485	1.21486300813862	106.043791321001	not
I	13380002	13390001	theta_Watterson	39.473698482714	1.20225628627489	106.043791321001	not
I	13381002	13391001	theta_Watterson	40.5502707839636	1.26887467182569	106.043791321001	not
I	13382002	13392001	theta_Watterson	39.5749408139444	1.20852117034086	106.043791321001	not
I	13383002	13393001	theta_Watterson	38.9166353972104	1.16778517517243	106.043791321001	not
I	13384002	13394001	theta_Watterson	34.5754364581142	0.899151415654615	106.043791321001	not
I	13385002	13395001	theta_Watterson	32.6475382195639	0.779852908708657	106.043791321001	not
I	13386002	13396001	theta_Watterson	32.8053295838962	0.789617051751788	106.043791321001	not
I	13387002	13397001	theta_Watterson	32.3348759847917	0.760505343032805	106.043791321001	not
I	13388002	13398001	theta_Watterson	29.5111049626213	0.585770152053273	106.043791321001	not
I	13389002	13399001	theta_Watterson	27.6279409144807	0.46923980061397	106.043791321001	not
I	13390002	13400001	theta_Watterson	27.4714472140086	0.459555957120859	106.043791321001	not
I	13391002	13401001	theta_Watterson	26.9980245092885	0.430260519893897	106.043791321001	not
I	13392002	13402001	theta_Watterson	25.4293453756057	0.333190521704387	106.043791321001	not
I	13393002	13403001	theta_Watterson	23.8540736044261	0.235712570545952	106.043791321001	not
I	13394002	13404001	theta_Watterson	22.2800607460111	0.138312521016442	106.043791321001	not
I	13395002	13405001	theta_Watterson	18.8281442352418	-0.0752923662137778	106.043791321001	not
I	13396002	13406001	theta_Watterson	14.120053601928	-0.36662941496949	106.043791321001	not
I	13397002	13407001	theta_Watterson	12.0806215468071	-0.492829643969441	106.043791321001	not
I	13398002	13408001	theta_Watterson	10.3550751595271	-0.599606601151209	106.043791321001	not
I	13399002	13409001	theta_Watterson	11.1472145504132	-0.550588948281287	106.043791321001	not
I	13400002	13410001	theta_Watterson	14.5985318167234	-0.337021142349158	106.043791321001	not
I	13401002	13411001	theta_Watterson	16.011240464226	-0.249602611107883	106.043791321001	not
I	13402002	13412001	theta_Watterson	16.7967039892983	-0.200998061382223	106.043791321001	not
I	13403002	13413001	theta_Watterson	19.9380366963605	-0.00661212633679688	106.043791321001	not
I	13404002	13414001	theta_Watterson	18.6843002402869	-0.0841934448537813	106.043791321001	not
I	13405002	13415001	theta_Watterson	21.5286978655988	0.0918181220821886	106.043791321001	not
I	13406002	13416001	theta_Watterson	24.356090810104	0.266777437923799	106.043791321001	not
I	13407002	13417001	theta_Watterson	26.0865357351881	0.373857517041447	106.043791321001	not
I	13408002	13418001	theta_Watterson	29.8516638387558	0.606843964268896	106.043791321001	not
I	13409002	13419001	theta_Watterson	29.3737842686276	0.577272735831479	106.043791321001	not
I	13410002	13420001	theta_Watterson	25.922018018817	0.363677146762163	106.043791321001	not
I	13411002	13421001	theta_Watterson	25.9207458988992	0.363598427873467	106.043791321001	not
I	13412002	13422001	theta_Watterson	26.3905413810978	0.392669412262349	106.043791321001	not
I	13413002	13423001	theta_Watterson	26.0729796962059	0.373018668196453	106.043791321001	not
I	13414002	13424001	theta_Watterson	26.2284906155435	0.382641697109392	106.043791321001	not
I	13415002	13425001	theta_Watterson	27.7763928851261	0.478426021181558	106.043791321001	not
I	13416002	13426001	theta_Watterson	26.9882820346791	0.429657654736583	106.043791321001	not
I	13417002	13427001	theta_Watterson	28.0816829623488	0.49731739712133	106.043791321001	not
I	13418002	13428001	theta_Watterson	24.3165548587811	0.264330949893882	106.043791321001	not
I	13419002	13429001	theta_Watterson	24.3162555364474	0.264312427802424	106.043791321001	not
I	13420002	13430001	theta_Watterson	25.4182395525535	0.332503292429498	106.043791321001	not
I	13421002	13431001	theta_Watterson	26.9875167311116	0.429610297686748	106.043791321001	not
I	13422002	13432001	theta_Watterson	25.7346337528082	0.352081792446766	106.043791321001	not
I	13423002	13433001	theta_Watterson	25.8952437356679	0.362020351844065	106.043791321001	not
I	13424002	13434001	theta_Watterson	27.1542980174075	0.439930737865477	106.043791321001	not
I	13425002	13435001	theta_Watterson	24.1738836335983	0.255502442347106	106.043791321001	not
I	13426002	13436001	theta_Watterson	23.7033549040144	0.22638608454767	106.043791321001	not
I	13427002	13437001	theta_Watterson	23.3894695360694	0.206962831287074	106.043791321001	not
I	13428002	13438001	theta_Watterson	24.6447868159951	0.284641971318452	106.043791321001	not
I	13429002	13439001	theta_Watterson	23.7037290569314	0.226409237161993	106.043791321001	not
I	13430002	13440001	theta_Watterson	23.2304222257658	0.197120970200433	106.043791321001	not
I	13431002	13441001	theta_Watterson	21.6778535072298	0.101047885870206	106.043791321001	not
I	13432002	13442001	theta_Watterson	20.8919713115269	0.0524174287703162	106.043791321001	not
I	13433002	13443001	theta_Watterson	17.9075154759134	-0.132260952129379	106.043791321001	not
I	13434002	13444001	theta_Watterson	17.4357774330452	-0.161452142337687	106.043791321001	not
I	13435002	13445001	theta_Watterson	18.0653543448685	-0.122493869496144	106.043791321001	not
I	13436002	13446001	theta_Watterson	19.4776143087667	-0.035103102834468	106.043791321001	not
I	13437002	13447001	theta_Watterson	18.53700884287	-0.0933078490512931	106.043791321001	not
I	13438002	13448001	theta_Watterson	18.3798413672513	-0.103033385807772	106.043791321001	not
I	13439002	13449001	theta_Watterson	18.3795420449177	-0.10305190789923	106.043791321001	not
I	13440002	13450001	theta_Watterson	18.0646005667555	-0.122540513349879	106.043791321001	not
I	13441002	13451001	theta_Watterson	16.9497423024263	-0.1915280375518	106.043791321001	not
I	13442002	13452001	theta_Watterson	17.1054029026885	-0.181895746370524	106.043791321001	not
I	13443002	13453001	theta_Watterson	16.9486098798828	-0.191598111955093	106.043791321001	not
I	13444002	13454001	theta_Watterson	15.0631438367043	-0.308270911043096	106.043791321001	not
I	13445002	13455001	theta_Watterson	13.9628885341303	-0.376354802729804	106.043791321001	not
I	13446002	13456001	theta_Watterson	14.2770735243048	-0.356913008820163	106.043791321001	not
I	13447002	13457001	theta_Watterson	12.7077185053927	-0.454024830845137	106.043791321001	not
I	13448002	13458001	theta_Watterson	11.6095687010857	-0.521978434120036	106.043791321001	not
I	13449002	13459001	theta_Watterson	11.7690267078023	-0.512111159104436	106.043791321001	not
I	13450002	13460001	theta_Watterson	12.7103086587202	-0.453864551936971	106.043791321001	not
I	13451002	13461001	theta_Watterson	13.4950250992316	-0.405306231867467	106.043791321001	not
I	13452002	13462001	theta_Watterson	15.3774393399007	-0.288822278578265	106.043791321001	not
I	13453002	13463001	theta_Watterson	18.2010607009043	-0.114096348644463	106.043791321001	not
I	13454002	13464001	theta_Watterson	21.6539778293492	0.0995704568926118	106.043791321001	not
I	13455002	13465001	theta_Watterson	25.5757489946598	0.342249990101312	106.043791321001	not
I	13456002	13466001	theta_Watterson	23.850058387719	0.235464108594669	106.043791321001	not
I	13457002	13467001	theta_Watterson	26.673754579306	0.410194669051336	106.043791321001	not
I	13458002	13468001	theta_Watterson	29.501308265856	0.585163931624345	106.043791321001	not
I	13459002	13469001	theta_Watterson	29.0293942042911	0.555961849364119	106.043791321001	not
I	13460002	13470001	theta_Watterson	29.3434292334029	0.575394363670444	106.043791321001	not
I	13461002	13471001	theta_Watterson	28.8724484996697	0.546250035815807	106.043791321001	not
I	13462002	13472001	theta_Watterson	28.2447525943631	0.50740815981748	106.043791321001	not
I	13463002	13473001	theta_Watterson	26.0492824962911	0.371552283450565	106.043791321001	not
I	13464002	13474001	theta_Watterson	23.6959515540386	0.225927964621599	106.043791321001	not
I	13465002	13475001	theta_Watterson	20.2450850792579	0.0123880537076461	106.043791321001	not
I	13466002	13476001	theta_Watterson	20.2447060867845	0.0123646016211653	106.043791321001	not
I	13467002	13477001	theta_Watterson	18.8330450674495	-0.0749891023000068	106.043791321001	not
I	13468002	13478001	theta_Watterson	18.0487746640598	-0.12351982155449	106.043791321001	not
I	13469002	13479001	theta_Watterson	19.9462295883684	-0.00610514948264711	106.043791321001	not
I	13470002	13480001	theta_Watterson	20.285501448478	0.0148890220719138	106.043791321001	not
I	13471002	13481001	theta_Watterson	19.5024541799239	-0.0335660094949273	106.043791321001	not
I	13472002	13482001	theta_Watterson	18.254135729267	-0.110812061375987	106.043791321001	not
I	13473002	13483001	theta_Watterson	18.8813795974935	-0.0719981574706176	106.043791321001	not
I	13474002	13484001	theta_Watterson	17.9386612646902	-0.130333648071293	106.043791321001	not
I	13475002	13485001	theta_Watterson	17.7814922809385	-0.140059278151174	106.043791321001	not
I	13476002	13486001	theta_Watterson	16.2123635618056	-0.237157096726566	106.043791321001	not
I	13477002	13487001	theta_Watterson	14.9571962429427	-0.314826957154627	106.043791321001	not
I	13478002	13488001	theta_Watterson	13.855120080117	-0.383023523828552	106.043791321001	not
I	13479002	13489001	theta_Watterson	10.7013678461824	-0.578177980252968	106.043791321001	not
I	13480002	13490001	theta_Watterson	10.2050036409334	-0.608893039483556	106.043791321001	not
I	13481002	13491001	theta_Watterson	10.8314078477446	-0.570131093897967	106.043791321001	not
I	13482002	13492001	theta_Watterson	12.3942106109097	-0.473424726015809	106.043791321001	not
I	13483002	13493001	theta_Watterson	12.7075688442259	-0.454034091890866	106.043791321001	not
I	13484002	13494001	theta_Watterson	14.2773059223402	-0.35689862800997	106.043791321001	not
I	13485002	13495001	theta_Watterson	19.1414872409925	-0.055902674371881	106.043791321001	not
I	13486002	13496001	theta_Watterson	23.0632584063032	0.186776858836819	106.043791321001	not
I	13487002	13497001	theta_Watterson	25.7302364056679	0.351809684231781	106.043791321001	not
I	13488002	13498001	theta_Watterson	24.7890292853333	0.293567707587181	106.043791321001	not
I	13489002	13499001	theta_Watterson	25.7302364056679	0.351809684231781	106.043791321001	not
I	13490002	13500001	theta_Watterson	25.573218891112	0.342093427078619	106.043791321001	not
I	13491002	13501001	theta_Watterson	25.5737561643187	0.342126673590338	106.043791321001	not
I	13492002	13502001	theta_Watterson	24.3180647314759	0.264424380944638	106.043791321001	not
I	13493002	13503001	theta_Watterson	23.5335758033637	0.215880139361741	106.043791321001	not
I	13494002	13504001	theta_Watterson	24.9443279396421	0.303177601522081	106.043791321001	not
I	13495002	13505001	theta_Watterson	21.4919573014916	0.089544612850893	106.043791321001	not
I	13496002	13506001	theta_Watterson	20.2369396437954	0.0118840134685608	106.043791321001	not
I	13497002	13507001	theta_Watterson	19.9229794452671	-0.00754387031489951	106.043791321001	not
I	13498002	13508001	theta_Watterson	23.3856596562508	0.206727075599915	106.043791321001	not
I	13499002	13509001	theta_Watterson	25.5818096036981	0.342625021103983	106.043791321001	not
I	13500002	13510001	theta_Watterson	24.9545626818919	0.303810928242843	106.043791321001	not
I	13501002	13511001	theta_Watterson	25.2675363238172	0.32317776381981	106.043791321001	not
I	13502002	13512001	theta_Watterson	24.0125934967045	0.245521794960343	106.043791321001	not
I	13503002	13513001	theta_Watterson	24.6401397408443	0.284354409912941	106.043791321001	not
I	13504002	13514001	theta_Watterson	23.2287035131555	0.19701461611795	106.043791321001	not
I	13505002	13515001	theta_Watterson	23.3855713665446	0.206721612225383	106.043791321001	not
I	13506002	13516001	theta_Watterson	22.1307033700153	0.12907027388878	106.043791321001	not
I	13507002	13517001	theta_Watterson	21.346588894716	0.0805492034777937	106.043791321001	not
I	13508002	13518001	theta_Watterson	19.4525872176231	-0.0366517813626858	106.043791321001	not
I	13509002	13519001	theta_Watterson	19.9235655304993	-0.00750760331088819	106.043791321001	not
I	13510002	13520001	theta_Watterson	19.6096053319709	-0.0269354870943485	106.043791321001	not
I	13511002	13521001	theta_Watterson	18.5116051888307	-0.0948798293235181	106.043791321001	not
I	13512002	13522001	theta_Watterson	22.2771181257792	0.138130431426261	106.043791321001	not
I	13513002	13523001	theta_Watterson	19.7671576409704	-0.0171861368155386	106.043791321001	not
I	13514002	13524001	theta_Watterson	19.4532722730254	-0.0366093900761344	106.043791321001	not
I	13515002	13525001	theta_Watterson	18.3551972993018	-0.104558362828168	106.043791321001	not
I	13516002	13526001	theta_Watterson	17.4139153483839	-0.162804969995634	106.043791321001	not
I	13517002	13527001	theta_Watterson	18.356938753689	-0.1044506014826	106.043791321001	not
I	13518002	13528001	theta_Watterson	19.456064660909	-0.0364365968764398	106.043791321001	not
I	13519002	13529001	theta_Watterson	17.8882370624914	-0.133453901991329	106.043791321001	not
I	13520002	13530001	theta_Watterson	17.8882370624914	-0.133453901991329	106.043791321001	not
I	13521002	13531001	theta_Watterson	17.4175586717407	-0.162579520836493	106.043791321001	not
I	13522002	13532001	theta_Watterson	15.2207242686831	-0.298519820511938	106.043791321001	not
I	13523002	13533001	theta_Watterson	15.5344599754612	-0.279105828297071	106.043791321001	not
I	13524002	13534001	theta_Watterson	14.2792923567024	-0.35677570728272	106.043791321001	not
I	13525002	13535001	theta_Watterson	14.5937775688984	-0.337315335608858	106.043791321001	not
I	13526002	13536001	theta_Watterson	16.1624561027893	-0.240245374534523	106.043791321001	not
I	13527002	13537001	theta_Watterson	14.90569669081	-0.318013753820012	106.043791321001	not
I	13528002	13538001	theta_Watterson	15.3755489397105	-0.288939256702792	106.043791321001	not
I	13529002	13539001	theta_Watterson	14.5912756043625	-0.337470157387104	106.043791321001	not
I	13530002	13540001	theta_Watterson	16.0146876853596	-0.249389296770993	106.043791321001	not
I	13531002	13541001	theta_Watterson	16.6423835906662	-0.210547420772666	106.043791321001	not
I	13532002	13542001	theta_Watterson	15.2305729101644	-0.297910385739567	106.043791321001	not
I	13533002	13543001	theta_Watterson	20.0943773419975	0.00306224611010371	106.043791321001	not
I	13534002	13544001	theta_Watterson	21.5066382077413	0.0904530685780618	106.043791321001	not
I	13535002	13545001	theta_Watterson	19.6234744616544	-0.0260772641701344	106.043791321001	not
I	13536002	13546001	theta_Watterson	17.8979280743744	-0.132854221351902	106.043791321001	not
I	13537002	13547001	theta_Watterson	19.9373610313409	-0.00665393654566839	106.043791321001	not
I	13538002	13548001	theta_Watterson	18.056469681512	-0.123043653220176	106.043791321001	not
I	13539002	13549001	theta_Watterson	18.3704352012571	-0.103615440159376	106.043791321001	not
I	13540002	13550001	theta_Watterson	16.6343453691804	-0.211044826601756	106.043791321001	not
I	13541002	13551001	theta_Watterson	17.575552489515	-0.152802849957155	106.043791321001	not
I	13542002	13552001	theta_Watterson	19.1452107949066	-0.0556722605390339	106.043791321001	not
I	13543002	13553001	theta_Watterson	14.1245385096844	-0.366351888496138	106.043791321001	not
I	13544002	13554001	theta_Watterson	14.1287977818827	-0.366088324370306	106.043791321001	not
I	13545002	13555001	theta_Watterson	14.5994761726334	-0.336962705525142	106.043791321001	not
I	13546002	13556001	theta_Watterson	15.8569241138559	-0.259151719991529	106.043791321001	not
I	13547002	13557001	theta_Watterson	13.503530958361	-0.404779888581223	106.043791321001	not
I	13548002	13558001	theta_Watterson	12.8742370317349	-0.443720650274696	106.043791321001	not
I	13549002	13559001	theta_Watterson	11.6177727718757	-0.521470765521895	106.043791321001	not
I	13550002	13560001	theta_Watterson	12.557996767095	-0.463289624743028	106.043791321001	not
I	13551002	13561001	theta_Watterson	13.8128647636243	-0.385638286406425	106.043791321001	not
I	13552002	13562001	theta_Watterson	13.3415062236024	-0.414805992946331	106.043791321001	not
I	13553002	13563001	theta_Watterson	14.439581197326	-0.346857020194297	106.043791321001	not
I	13554002	13564001	theta_Watterson	16.00362510436	-0.250073850223986	106.043791321001	not
I	13555002	13565001	theta_Watterson	16.631021687333	-0.211250496317117	106.043791321001	not
I	13556002	13566001	theta_Watterson	16.3152343918765	-0.230791441013857	106.043791321001	not
I	13557002	13567001	theta_Watterson	16.3161436391331	-0.230735176716299	106.043791321001	not
I	13558002	13568001	theta_Watterson	17.1011584849164	-0.182158391303199	106.043791321001	not
I	13559002	13569001	theta_Watterson	17.571836875667	-0.153032772458034	106.043791321001	not
I	13560002	13570001	theta_Watterson	16.4739115631102	-0.220972484164339	106.043791321001	not
I	13561002	13571001	theta_Watterson	15.5326296121923	-0.279219091331804	106.043791321001	not
I	13562002	13572001	theta_Watterson	15.0618012603788	-0.308353989780285	106.043791321001	not
I	13563002	13573001	theta_Watterson	16.9444408946437	-0.191856089116208	106.043791321001	not
I	13564002	13574001	theta_Watterson	14.9051588005856	-0.318047038512843	106.043791321001	not
I	13565002	13575001	theta_Watterson	16.3180225290043	-0.230618910851295	106.043791321001	not
I	13566002	13576001	theta_Watterson	17.5727372242812	-0.152977058809224	106.043791321001	not
I	13567002	13577001	theta_Watterson	19.1407313025617	-0.0559494519062657	106.043791321001	not
I	13568002	13578001	theta_Watterson	18.5125843101675	-0.0948192412119328	106.043791321001	not
I	13569002	13579001	theta_Watterson	18.8262451863623	-0.0754098795199303	106.043791321001	not
I	13570002	13580001	theta_Watterson	18.6697532895814	-0.085093611400476	106.043791321001	not
I	13571002	13581001	theta_Watterson	16.6303963649399	-0.211289191319975	106.043791321001	not
I	13572002	13582001	theta_Watterson	16.9442069023015	-0.191870568582244	106.043791321001	not
I	13573002	13583001	theta_Watterson	16.3167348867955	-0.230698590260673	106.043791321001	not
I	13574002	13584001	theta_Watterson	15.3756028969403	-0.288935917824822	106.043791321001	not
I	13575002	13585001	theta_Watterson	13.9654595088187	-0.376195710597457	106.043791321001	not
I	13576002	13586001	theta_Watterson	11.9259520211647	-0.502400607368968	106.043791321001	not
I	13577002	13587001	theta_Watterson	11.298481209558	-0.541228554550006	106.043791321001	not
I	13578002	13588001	theta_Watterson	12.5558355266134	-0.463423362487814	106.043791321001	not
I	13579002	13589001	theta_Watterson	13.4976412916152	-0.405144341660298	106.043791321001	not
I	13580002	13590001	theta_Watterson	14.7526656651221	-0.327483326703025	106.043791321001	not
I	13581002	13591001	theta_Watterson	14.9099870439427	-0.317748266403318	106.043791321001	not
I	13582002	13592001	theta_Watterson	13.6555765504158	-0.395371294415229	106.043791321001	not
I	13583002	13593001	theta_Watterson	12.8738249710973	-0.443746148621992	106.043791321001	not
I	13584002	13594001	theta_Watterson	14.5995225276771	-0.336959837071093	106.043791321001	not
I	13585002	13595001	theta_Watterson	13.812537751018	-0.385658521974308	106.043791321001	not
I	13586002	13596001	theta_Watterson	17.1226604233524	-0.180827849524293	106.043791321001	not
I	13587002	13597001	theta_Watterson	21.6826904157647	0.101347194181662	106.043791321001	not
I	13588002	13598001	theta_Watterson	26.5711118487988	0.403843128159028	106.043791321001	not
I	13589002	13599001	theta_Watterson	27.1992191449295	0.442710461056532	106.043791321001	not
I	13590002	13600001	theta_Watterson	26.2573300298423	0.384426282518645	106.043791321001	not
I	13591002	13601001	theta_Watterson	27.6688368460794	0.471770444339002	106.043791321001	not
I	13592002	13602001	theta_Watterson	28.2957010954665	0.510560857398314	106.043791321001	not
I	13593002	13603001	theta_Watterson	28.606699153555	0.52980544367946	106.043791321001	not
I	13594002	13604001	theta_Watterson	28.1359441241919	0.500675082430441	106.043791321001	not
I	13595002	13605001	theta_Watterson	29.077076413943	0.558912428552177	106.043791321001	not
I	13596002	13606001	theta_Watterson	26.3945751162278	0.392919020135213	106.043791321001	not
I	13597002	13607001	theta_Watterson	21.680627499845	0.101219540769124	106.043791321001	not
I	13598002	13608001	theta_Watterson	15.8494151108546	-0.259616377735797	106.043791321001	not
I	13599002	13609001	theta_Watterson	13.8090484506177	-0.385874440179802	106.043791321001	not
I	13600002	13610001	theta_Watterson	13.4953127438396	-0.405288432394669	106.043791321001	not
I	13601002	13611001	theta_Watterson	11.4558809886146	-0.531488642837032	106.043791321001	not
I	13602002	13612001	theta_Watterson	10.6715417216692	-0.580023623374199	106.043791321001	not
I	13603002	13613001	theta_Watterson	8.63218479702761	-0.706219203293699	106.043791321001	not
I	13604002	13614001	theta_Watterson	7.22022445535901	-0.793591429306329	106.043791321001	not
I	13605002	13615001	theta_Watterson	5.65154592146813	-0.890661390380663	106.043791321001	not
I	13606002	13616001	theta_Watterson	4.55332098668175	-0.958619642736014	106.043791321001	not
I	13607002	13617001	theta_Watterson	4.55022019425082	-0.958811520035325	106.043791321001	not
I	13608002	13618001	theta_Watterson	4.54999298828817	-0.958825579559614	106.043791321001	not
I	13609002	13619001	theta_Watterson	5.96331789483762	-0.871368914156118	106.043791321001	not
I	13610002	13620001	theta_Watterson	6.27818452479257	-0.8518849403189	106.043791321001	not
I	13611002	13621001	theta_Watterson	7.69044539053635	-0.764494117850942	106.043791321001	not
I	13612002	13622001	theta_Watterson	9.57293446178882	-0.648005534038877	106.043791321001	not
I	13613002	13623001	theta_Watterson	11.1416129956797	-0.550935572964542	106.043791321001	not
I	13614002	13624001	theta_Watterson	12.2400633240619	-0.482963373234315	106.043791321001	not
I	13615002	13625001	theta_Watterson	12.7106668842292	-0.453842384912015	106.043791321001	not
I	13616002	13626001	theta_Watterson	15.6916068901513	-0.269381563852603	106.043791321001	not
I	13617002	13627001	theta_Watterson	16.0054922580963	-0.249958310592008	106.043791321001	not
I	13618002	13628001	theta_Watterson	16.6323632232942	-0.211167481957755	106.043791321001	not
I	13619002	13629001	theta_Watterson	16.0033772837942	-0.250089185381672	106.043791321001	not
I	13620002	13630001	theta_Watterson	16.4738315377669	-0.22097743613939	106.043791321001	not
I	13621002	13631001	theta_Watterson	16.1597204763301	-0.240414655332449	106.043791321001	not
I	13622002	13632001	theta_Watterson	15.5321742321904	-0.279247270285047	106.043791321001	not
I	13623002	13633001	theta_Watterson	14.4340992584667	-0.347196243037082	106.043791321001	not
I	13624002	13634001	theta_Watterson	17.5741192742247	-0.152891537441193	106.043791321001	not
I	13625002	13635001	theta_Watterson	18.515476055726	-0.0946402997508639	106.043791321001	not
I	13626002	13636001	theta_Watterson	19.7699680913093	-0.0170122259095725	106.043791321001	not
I	13627002	13637001	theta_Watterson	19.4560078927809	-0.0364401096930328	106.043791321001	not
I	13628002	13638001	theta_Watterson	18.3579329190573	-0.104389082445067	106.043791321001	not
I	13629002	13639001	theta_Watterson	18.0440475511123	-0.123812335705663	106.043791321001	not
I	13630002	13640001	theta_Watterson	17.5724623739629	-0.152994066570295	106.043791321001	not
I	13631002	13641001	theta_Watterson	17.8861980807411	-0.133580074355428	106.043791321001	not
I	13632002	13642001	theta_Watterson	17.8861980807411	-0.133580074355428	106.043791321001	not
I	13633002	13643001	theta_Watterson	18.2003097484653	-0.11414281764525	106.043791321001	not
I	13634002	13644001	theta_Watterson	15.0599143780487	-0.30847075021933	106.043791321001	not
I	13635002	13645001	theta_Watterson	15.2170079249296	-0.298749788179433	106.043791321001	not
I	13636002	13646001	theta_Watterson	10.9815758834242	-0.560838683080136	106.043791321001	not
I	13637002	13647001	theta_Watterson	9.8838011338798	-0.62876907793443	106.043791321001	not
I	13638002	13648001	theta_Watterson	9.72708324155348	-0.638466794438547	106.043791321001	not
I	13639002	13649001	theta_Watterson	9.7313420156771	-0.63820326113362	106.043791321001	not
I	13640002	13650001	theta_Watterson	10.0453788528179	-0.618770634946305	106.043791321001	not
I	13641002	13651001	theta_Watterson	10.5170345634393	-0.58958453946443	106.043791321001	not
I	13642002	13652001	theta_Watterson	10.6739772474118	-0.579872912834132	106.043791321001	not
I	13643002	13653001	theta_Watterson	13.0267687484689	-0.434281974672214	106.043791321001	not
I	13644002	13654001	theta_Watterson	13.0267687484689	-0.434281974672214	106.043791321001	not
I	13645002	13655001	theta_Watterson	13.3401291005885	-0.414891209435539	106.043791321001	not
I	13646002	13656001	theta_Watterson	14.5950719277012	-0.337235240576072	106.043791321001	not
I	13647002	13657001	theta_Watterson	15.2223927782451	-0.29841657299835	106.043791321001	not
I	13648002	13658001	theta_Watterson	15.5359785239605	-0.279011860386799	106.043791321001	not
I	13649002	13659001	theta_Watterson	16.0023233100042	-0.250154405369426	106.043791321001	not
I	13650002	13660001	theta_Watterson	17.4138328601433	-0.162810074374972	106.043791321001	not
I	13651002	13661001	theta_Watterson	18.5136594268321	-0.0947527129013042	106.043791321001	not
I	13652002	13662001	theta_Watterson	18.984188156416	-0.0656363551018683	106.043791321001	not
I	13653002	13663001	theta_Watterson	18.8271706418601	-0.0753526122550307	106.043791321001	not
I	13654002	13664001	theta_Watterson	19.4546420554164	-0.0365246278252969	106.043791321001	not
I	13655002	13665001	theta_Watterson	20.3963741915763	0.0217498368432253	106.043791321001	not
I	13656002	13666001	theta_Watterson	21.0255703094602	0.0606845461234126	106.043791321001	not
I	13657002	13667001	theta_Watterson	21.653192286029	0.099521847405158	106.043791321001	not
I	13658002	13668001	theta_Watterson	23.535606526698	0.216005800694359	106.043791321001	not
I	13659002	13669001	theta_Watterson	23.2270883604504	0.196914670331213	106.043791321001	not
I	13660002	13670001	theta_Watterson	21.031928368308	0.0610779833455865	106.043791321001	not
I	13661002	13671001	theta_Watterson	18.9958504623777	-0.0649146906172154	106.043791321001	not
I	13662002	13672001	theta_Watterson	18.2115111954323	-0.113449671154383	106.043791321001	not
I	13663002	13673001	theta_Watterson	17.9005442002258	-0.13269233526175	106.043791321001	not
I	13664002	13674001	theta_Watterson	18.8418261511437	-0.074445728094285	106.043791321001	not
